,FullDate,Date_time,Date,DayDate,Month,Year,Week,Weekday,Day,Time,Timezone,UTC Time,Link,Heading,Data,City,State,Country,Category,Tags,Source,Summary,Negative_SentimentScore,Neutral_SentimentScore,Positive_SentimentScore,Aggregate_SentimentScore,Sentiment
977,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/dr-muhammad-mirza-helps-reduce-excess-sweat-with-botox-treatments-20570879,Dr. Muhammad Mirza Helps Reduce Excess Sweat With BOTOX Treatments,"
Sweating profusely is a condition which can affect the quality of everyday life and harm a person's self-esteem. Dr. Muhammad Mirza has a solution.
",CEDAR GROVE, N.J,USA,"['Healthcare', 'Medical News']","['Dr. Muhammed Mirza', 'Dr. Muhammed Mirza Cedar Grove', 'Dr. Muhammed Mirza New Jersey']", Dr. Muhammad Mirza,"Dr. Muhammad Mirza has a solution.
This condition - called primary axillary hyperhidrosis - is something that doctors like Dr. Muhammad Mirza have been aware of for years, and have been working steadfastly to produce mitigating treatments.
An average BOTOX treatment can cost upwards of $800, whereas Dr. Mirza offers treatments well below the market average.
To read more on Dr. Muhammad Mirza, you can read how he helps clients escape chronic migraine pain through botox.
Media ContactWeb Presence, LLCEric Blankenship786-332-6554Source: Dr. Muhammad Mirza",0.037,0.838,0.125,0.7096,Positive
978,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/battery-honored-with-campaign-of-the-year-gold-at-the-ad-age-small-20570881,Battery Honored With Campaign of the Year: Gold at the Ad Age Small Agency Awards,Unknown,LOS ANGELES,MASSACHUSETTS.,USA,"['Advertising', 'Arts', 'Entertainment']","['Ad Age Small Agency Awards', 'Advertising', 'Battery', 'Los Angeles']", Battery,"On Wednesday, July 18, the independent advertising agency Battery took home top honors with Gold for ‘Integrated Campaign of the Year’ for their Netflix is a Joke campaign at the Ad Age Small Agency Awards.
This is the third time that the Ad Age Small Agency Awards has recognized Battery.
The prestigious award was presented during the Ad Age Small Agency Awards, honoring the best and brightest from the region.
Finalists and winners were selected by a high-profile jury, and the full list of Ad Age Small Agency Awards honorees can be viewed online.
About Ad Age Small Agency AwardsAd Age is a daily must-read for an influential audience of decision-makers and disruptors across the marketing and media landscape.",0.0,0.701,0.299,0.9915,Positive
979,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/ifc-inflow-is-offering-tanker-loading-arms-and-couplings-online-in-the-20570429,IFC Inflow is Offering Tanker Loading Arms and Couplings Online in the UK,Unknown,BASILDON, ENGLISH,USA,['Industries'],"['buy Mann TEK Coupling', 'Loading Arm Supplier', 'Truck Loading Arm']", IFC Inflow Ltd,"For many years, IFC Inflow has been offering quality and affordable tanker loading arms, couplings, flow metres, pumps, swivel joints, fall prevention systems, and many other products for the petrochemical and chemical industry.
Over the years, we have established an advanced manufacturing facility and an in-house test facility to ensure we provide quality products.
Greg Clarke Technical Director, IFC Inflow LtdAs one of the top Positive Displacement Flow Meter manufacturers in the UK, you can rely on IFC Inflow for quality and affordability.
Over the years, we have established an advanced manufacturing facility and an in-house test facility to ensure we provide quality products.
Contact detailsCompany Name: IFC Inflow LtdAddress: Industrial Flow Control Ltd, Unit 3, Ryder Way, Basildon, SS13 1QH, UKTel: 01268596900 (UK) or 00441268596900 (International)Email: sales@ifcinflow.comContact page: https://ifcinflow.com/contact-usWebsite: https://ifcinflow.comSource: IFC Inflow Ltd",0.0,0.898,0.102,0.9118,Positive
980,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/boomdeyada-llc-president-gregory-a-reid-explores-the-benefits-of-a-20570877,BoomDeYada-LLC President Gregory A. Reid Explores the Benefits of a Communications Audit,"
Established in 2011, brand development consultancy BoomDeYada-LLC provides experienced branding expertise for business startups to Fortune 500 organizations. 
",LEAWOOD, KAN.,USA,['Business'],"['Boomdeyada-LLC', 'Boomdeyada-LLC Leawood', 'Gregory A. Reid']", BoomDeYada-LLC,"Incorporated in Kansas by founder Gregory A. Reid, BoomDeYada-LLC offers a wide range of services including go-to-market business strategy planning, core ideology development, and organizational change.
As a foundational basis for go-to-market planning, BoomDeYada-LLC services include communications auditing.
A comprehensive evaluation of an organization's ability to deliver and receive information, a communications audit is designed to reveal strengths and weaknesses in these critical areas.
Gregory A. Reid PresidentThe BoomDeYada-LLC process can also address communications between the organization and industry legislative bodies and regulators.
During a communications audit undertaken by Boomdeyada-LLC, Gregory Reid and his team will also assess a company's communications effectiveness when contrasted with key marketplace competitors.",0.044,0.892,0.064,0.296,Negative
981,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/chronic-care-management-inc-appoints-new-leadership-team-members-20570786,"Chronic Care Management, Inc. Appoints New Leadership Team Members","
Gurpreet Singh to Chief Information Officer; Marc Gauthier to Head of Enterprise Business Development
",CLEVELAND,MASSACHUSETTS.,USA,"['Healthcare', 'Healthcare Insurance']","['#Chronic Care Management', '#ChronicCareMgmt', '#Connected Care', 'CareSync']"," Chronic Care Management, Inc.","Dr. William Mills, President and CEO of Chronic Care Management, Inc. said, “I am delighted that we have been joined in our effort to increase patient access to the valuable chronic care management program by two stalwarts in the field.
Chronic Care Management, Inc. is a solution-oriented technology and services care management provider.
Headed by William Mills, M.D., a physician with extensive national care management leadership and primary care and geriatrics practice, the company develops and deploys software and clinically integrated care management programs that promote goal-directed, quality collaborative care planning.
© 2018 Chronic Care Management, Inc. and the Chronic Care Management company name with logo are registered trademarks of Chronic Care Management, Inc. All rights reserved.
Press Contacts:Kathy LewisChronic Care Management, Inc.(844) 226-6500kathy.lewis@chroniccaremanagement.comSource: Chronic Care Management, Inc.",0.0,0.671,0.329,0.9942,Positive
982,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/xoran-u-s-market-leader-in-point-of-care-ct-since-2001-now-offers-the-20570796,"Xoran—U.S. Market Leader in Point-of-Care CT Since 2001, Now Offers the LuminX Suite of DR Products",Unknown,ANN ARBOR, MICHIGAN,USA,['Business Technology'],"['CT Scanner', 'Fiagon AG Medical Technologies', 'MiniCAT 2020', 'MiniCAT IQ', 'VetCAT', 'Xoran Technologies']", Xoran Technologies LLC,"Xoran Technologies the pioneer and U.S. medical market leader in point-of-care CBCT since 2001, leverages its X-ray expertise in the LuminX series of digital radiography (DR) systems.
This month, Xoran is launching nationwide sales of its new LuminX DR suite of products.
The highly configurable LuminX U-Arm Auto and the LuminX Straight Arm are obvious choices for ultimate workflow, with ultra-small footprint and highly configurable options.
Xoran also offers DR Retrofits—affordable analog-to-digital upgrades, along with LuminX software—fast, simple and universal, and Xoran360 web-based workflow software and PACS.
© 2018 Xoran Technologies LLCCONTACTPaul Dykstra, Marketing & Communications Manager 734-418-5168800-70-XORANinfo@xorantech.comSource: Xoran Technologies LLC",0.0,0.981,0.019,0.2263,Negative
983,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/tenth-annual-phils-big-bbq-at-the-ballpark-benefiting-big-brothers-big-20568355,Tenth Annual Phil's Big BBQ at the Ballpark Benefiting Big Brothers Big Sisters of San Diego County,"
Fill Up on Phil's BBQ and Baseball to Support Operation Bigs on Sunday, July 29 
",SAN DIEGO,MASSACHUSETTS.,USA,"['Food', 'Beverage Services']","['BBQ', 'beer', 'Charity', 'event', 'food', 'Fun', 'kids zone', 'padres', 'Petco Park', ""Phil's BBQ"", 'San Diego', 'What to do in San Diego']", Phil's BBQ,"The event is organized by Phil’s BBQ and Big Brothers Big Sisters (BBBS) of San Diego County.
Adults 21 and over can enjoy $5 drinks at the beer and spirit garden, with 100 percent of the proceeds benefiting BBBS of San Diego County.
About Phil’s BBQSince opening in 1998, Phil’s BBQ has become famous for their award-winning BBQ in San Diego.
About Big Brothers Big Sisters of San Diego CountyFor 57 years, Big Brothers Big Sisters of San Diego County has operated under the belief that every child has the ability to succeed and thrive in life.
As the nation’s largest donor- and volunteer-supported mentoring network, Big Brothers Big Sisters helps children achieve measurable positive outcomes, including educational success, avoidance of risky behaviors, higher aspirations, greater confidence and healthier relationships.",0.03,0.795,0.174,0.9666,Positive
984,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/pursuit-promotional-managements-yearly-retreat-20527364,Pursuit Promotional Management's Yearly Retreat,"
Pursuit Promotional Management's President detailed an annual gathering he attends with other top industry leaders. He discussed the benefits of these meetings and offered his best advice for networking at conferences.
",SACRAMENTO, CALIF.,USA,['Business'],"['Pursuit Promotional Management CA', 'Pursuit Promotional Management Careers', 'Pursuit Promotional Management Reviews', 'Pursuit Promotional Management Sacramento']", Pursuit Promotional Management,"Pursuit Promotional Management's President detailed an annual gathering he attends with other top industry leaders.
Members of Team Pursuit Promotional Management travel to all types of industry functions.
“Otherwise, it can be easy to get a bit overwhelmed by being around so many likeminded people who could help you in your career pursuits.”About Pursuit Promotional Management:Pursuit Promotional Management will make your product stand out from the crowd.
You’ll be a household name with Pursuit Promotional Management.
Source: Pursuit Promotional Management",0.0,0.896,0.104,0.765,Positive
985,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/shareablee-expands-instagram-performance-analytics-to-include-stories-20570746,Shareablee Expands Instagram Performance Analytics to Include Stories and Video Views Metrics,"
Enhanced reporting to provide greater insight for digital marketers
",NEW YORK,MASSACHUSETTS.,USA,['Social Media'],"['Consulting', 'Data', 'Data Science', 'Insights', 'Marketing', 'Media', 'Social Media', 'Tech', 'Technology']", Shareablee Inc.,"Enhanced reporting to provide greater insight for digital marketersShareablee Inc., the global leader in audience-based social media measurement, today announced the expansion of its Instagram performance analytics to include several new insight metrics, including Instagram Stories and video views.
With the average brand’s Instagram presence increasing 27% year-over-year through May of this year – even without taking video views into account – the need for greater insight into all formats on the platform is becoming increasingly critical for marketers in order to make informed decisions.
More than 500,000 Instagram Influencers are accessible in the Shareablee platform, with analysis of total performance broken down separately by media type to inform more targeted planning.
About ShareableeShareablee is the leading authority on audience intelligence, competitive benchmarking and actionable insights for cross-platform social media campaigns, tracking over one million businesses globally in real-time.
Launched in 2013, Shareablee empowers brands, publishers, and agencies in over 15 countries with deterministic and predictive analytics that can help them plan, execute and determine ROI on social media.",0.03,0.884,0.086,0.7845,Positive
986,"Jul 20, 2018",2018-07-20 00:00:00,2018-07-20,20,Jul,2018,29,5,Friday,00:00:00,UTC,00:00:00,https://www.newswire.com/news/most-mbas-and-executive-programs-are-old-fashioned-20566319,Most MBAs and Executive Programs Are Old Fashioned,"
Content is More Important Than Recognition
",BARCELONA, SPAIN,USA,['Education'],"['Business School', 'Digital Transformation', 'Digitalization', 'Education', 'Executive', 'Industry leader', 'Innovation', 'Master', 'Online MBA', 'Technology']", Zigurat Business School,"Content is More Important Than RecognitionCurrently, most MBAs and Executive Programs are old fashioned.
This is why Zigurat Business School is different.
When planning to do an MBA or an Executive program, everyone should know that content is more important than recognition.
Zigurat Business School creates programs that are current in content, but also solutions to any given problem for many sectors and industries.
Source: Zigurat Business School",0.048,0.86,0.091,0.0369,Negative
